num_id,source,a3_lbl,brand,amManu,country,countai,ai1,ai2,ai3,has_ml,ai1_mg,ai1_ml,ai2_mg,ai2_ml,ai3_mg,ai3_ml,strength_lbl,fdc,salt,salt_name,packtype,packsize,NAFDAC_REGNO,a3,ai1_no,ai2_no,ai3_no,gname_no,gname,amBrand,natapp,qaact,ID2,DateofWHOprequalification,RefNo,GlobalFundQAStandard,WHOPrequalificationSRA,Manufacturingsite,ID4,source5,amBrand_BEN,AMM23,AMM24,LaboratoireFabricant,originalorder,CMR24_ID,GB_ID,CHECK
NGA-1050,NAFDAC,LIQUID INJ.,A-B ARTEETHER,MAKCUR LABORATORIES LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,.,.,,6,63,.,.,63,ARTEETHER,A-B ARTEETHER | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | MAKCUR LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
146,CMR 23 & 24,SUSPENSION,CO-ARTESIANE,DAFRA,BELGIUM,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,UNKNOWN,.,bottle,60ML ,,5,61,74,.,40,AL,CO-ARTESIANE | SUSPENSION | ARTEMETHER LUMEFANTRINE | 180/1080mg | DAFRA,999*,0,.,.,.,.,.,.,.,.,.,3960041,3960041,,,.,.,3
NGA-1212,NAFDAC,SUSPENSION,CO-ARTESIANE,MPF BV APPELHOF,NETHERLANDS,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,CO-ARTESIANE | SUSPENSION | ARTEMETHER LUMEFANTRINE | 180/1080mg | MPF BV APPELHOF,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
147,CMR 23 & 24,SUSPENSION,CO-ARTESIANE,DAFRA,BELGIUM,2,ARTEMETHER,LUMEFANTRINE,.,0,360,.,2160,.,.,.,360/2160mg,N/A,UNKNOWN,.,bottle,120ML ,,5,61,74,.,40,AL,CO-ARTESIANE | SUSPENSION | ARTEMETHER LUMEFANTRINE | 360/2160mg | DAFRA,999*,0,.,.,.,.,.,.,.,.,.,3960103,3960103,,,.,.,3
NGA-0802,NAFDAC,GRANULE,COATAL GRANULES,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,N/A,UNKNOWN,.,,,,3,61,74,.,40,AL,COATAL GRANULES | GRANULE | ARTEMETHER LUMEFANTRINE | 20/120mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0771,NAFDAC,SUSPENSION,COATAL ORAL,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,240,1,1440,1,.,.,240/1mg - 1440/1mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,COATAL ORAL | SUSPENSION | ARTEMETHER LUMEFANTRINE | 240/1mg - 1440/1mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1420,NAFDAC,SUSPENSION,CO-FAN,SAOKIM PHARMA JOINT STOCK CO,VIETNAM,2,ARTEMETHER,LUMEFANTRINE,.,0,180,5,1080,5,.,.,180/5mg - 1080/5mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,CO-FAN | SUSPENSION | ARTEMETHER LUMEFANTRINE | 180/5mg - 1080/5mg | SAOKIM PHARMA JOINT STOCK CO,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1000,NAFDAC,SUSPENSION,CO-FANART,OSAKA PHARM PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,240,.,1440,.,.,.,240/1440mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,CO-FANART | SUSPENSION | ARTEMETHER LUMEFANTRINE | 240/1440mg | OSAKA PHARM PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
93,"CMR 23 & 24, BEN AWL DATA",SUSPENSION - POWDER,COFANTRINE,BLISS GVS / EGR PHARMA,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,UNKNOWN,.,bottle,"30, 60",,5,61,74,.,40,AL,COFANTRINE | SUSPENSION - POWDER | ARTEMETHER LUMEFANTRINE | 180/1080mg | BLISS GVS / EGR PHARMA,999*,0,.,.,.,.,.,.,237,BEN - SEARCH,COFANTRINE,9560105,9560105,,,.,.,3
240326_026,CMR PRODCUT ADDED DURING DATA COLLECTION,SUSPENSION - POWDER,COFANTRINE,IMEX PHARMA,MAURITIUS; COTE D'IVOIRE,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,UNKNOWN,.,bottle,"30, 60",,5,61,74,.,40,AL,COFANTRINE | SUSPENSION - POWDER | ARTEMETHER LUMEFANTRINE | 180/1080mg | IMEX PHARMA,999*,0,.,.,.,.,.,.,237,BEN - SEARCH,COFANTRINE,9560105,9560105,,,.,.,3
AwL_NGA_48,NGA-24-AwL,SUSPENSION - POWDER,COLAMAR,ARCHY PHARM NIG LTD,NIGERIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,UNKNOWN,no,.,individual package,UNKNOWN,999*,5,61,74,.,40,AL,COLAMAR | SUSPENSION - POWDER | ARTEMETHER LUMEFANTRINE | 20/120MG | ARCHY PHARM NIG LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
521,CMR,SUSPENSION,COMBIART,STRIDES PHARMA,INDIA; SINGAPORE; KENYA,2,ARTEMETHER,LUMEFANTRINE,.,0,15,5,90,5,.,.,15/5mg - 90/5mg,N/A,UNKNOWN,.,bottle,60 ML ,,5,61,74,.,40,AL,COMBIART | SUSPENSION | ARTEMETHER LUMEFANTRINE | 15/5mg - 90/5mg | STRIDES PHARMA,999*,0,.,.,.,.,.,.,.,.,.,8631904,,,,.,.,4
NGA-1715,NAFDAC,SUSPENSION,COMBIMAL PAEDIATRIC,YANZHOU XIER KANGTAI PHARMA CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,90,.,720,.,.,.,90/720mg,N/A,UNKNOWN,.,,,,5,71,77,.,55,DHA-PPQ,COMBIMAL PAEDIATRIC | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE | 90/720mg | YANZHOU XIER KANGTAI PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
477,CMR,LIQUID INJ.,COMBINATE SP,SAHAM PHARMA,INDIA,1,ARTESUNATE,.,.,1,60,1,.,.,.,.,60mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,1FLACONDEPOUDREET2AMPOULESDESOLVANTS. ,,6,65,.,.,32,ARTESUNATE,COMBINATE SP | LIQUID INJ. | ARTESUNATE | 60mg/ 1ml | SAHAM PHARMA,999*,0,.,.,.,.,.,.,.,.,.,16531503,,,,.,.,4
NGA-1665,NAFDAC,LIQUID INJ.,COMETHER,TIAYAO PHARMA CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,B4-2590,6,61,.,.,31,ARTEMETHER,COMETHER | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | TIAYAO PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0564,NAFDAC,SUSPENSION,COMETHER,GREENFIELD PHARMA (JIANGSU) CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,COMETHER | SUSPENSION | ARTEMETHER LUMEFANTRINE | 180/1080mg | GREENFIELD PHARMA (JIANGSU) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
240420,CMR PRODCUT ADDED DURING DATA COLLECTION,SUSPENSION,CONTRINE,PRAMO LIFE SCIENCE,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,15,5,90,5,.,.,15/5mg - 90/5mg,N/A,UNKNOWN,.,bottle,100ML ,,5,61,74,.,40,AL,CONTRINE | SUSPENSION | ARTEMETHER LUMEFANTRINE | 15/5mg - 90/5mg | PRAMO LIFE SCIENCE,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-0293,NAFDAC,SUSPENSION,COPTRINE,DRUGFIELD PHARMA LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,200,5,40,5,.,.,200/5mg - 40/5mg,N/A,UNKNOWN,.,,,#04-7237,5,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,COPTRINE | SUSPENSION | SULFAMETHOXAZOLE TRIMETHOPRIM | 200/5mg - 40/5mg | DRUGFIELD PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0874,NAFDAC,LIQUID INJ.,CORAMETHER,JILING PHARM CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,,6,61,.,.,31,ARTEMETHER,CORAMETHER | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | JILING PHARM CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-0805,NAFDAC,SUSPENSION,CRYSTAL ARTEMETHER LUMEFANTRINE,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,CRYSTAL ARTEMETHER LUMEFANTRINE | SUSPENSION | ARTEMETHER LUMEFANTRINE | 180/1080mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
240402_002,CMR PRODCUT ADDED DURING DATA COLLECTION,SUSPENSION,CURAMART,NAMAN PHARMA DRUGS,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,NO,.,bottle,60ML,,5,61,74,.,40,AL,CURAMART | SUSPENSION | ARTEMETHER LUMEFANTRINE | 180/1080mg | NAMAN PHARMA DRUGS,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-1038,NAFDAC,LIQUID INJ.,DALPHA,MACKUR LABORATORIES LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,,,,6,63,.,.,63,ARTEETHER,DALPHA | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | MACKUR LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0213,NAFDAC,SUSPENSION,DARTEKID,CHONGQING TONGHE PHARM LTD,CHINA,3,DIHYDROARTEMISININ,PIPERAQUINE,TRIMETHOPRIM,0,128,1,1280,1,360,1,128mg/1ml - 1280mg/1ml - 360mg/1ml,N/A,YES,PIPERAQUINE PHOSPHATE,,,,5,71,77,88,56,DHA-PPQ-TRIM,DARTEKID | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE TRIMETHOPRIM | 128mg/1ml - 1280mg/1ml - 360mg/1ml | CHONGQING TONGHE PHARM LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
221,CMR24,SUSPENSION - POWDER,DARTE-Q,GOSUN PHARMA CORP,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,15,.,120,.,.,.,15/120mg,N/A,,,bottle,"BOITE DE 16, 8",,5,71,77,.,55,DHA-PPQ,DARTE-Q | SUSPENSION - POWDER | DIHYDROARTEMISININ PIPERAQUINE | 15/120mg | GOSUN PHARMA CORP,999*,0,.,.,.,.,.,.,.,.,.,,6231201 ; 1891601,"GOSUN PHARMACEUTICAL CO. LTD , SHANGMEILIN INDUSTRIAL AREA, SHENZHEN CITY, GUANGDONG PROVINCE, CHINE",318,.,.,4
220,BEN AWL DATA,GRANULE,DARTE-Q,GOSUN PHARMA CORP,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,15,.,120,.,.,.,15/120mg,N/A,UNKNOWN,.,bottle,16,,3,71,77,.,55,DHA-PPQ,DARTE-Q | GRANULE | DIHYDROARTEMISININ PIPERAQUINE | 15/120mg | GOSUN PHARMA CORP,999*,0,.,.,.,.,.,.,283,BEN - SEARCH,DARTE-Q PEDIATRIC,,,,,.,.,5
NGA-1497,NAFDAC,LIQUID INJ.,DAZEMETHER,SHANXI FEDERAL PHARM CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,,6,61,.,.,31,ARTEMETHER,DAZEMETHER | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | SHANXI FEDERAL PHARM CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-1039,NAFDAC,LIQUID INJ.,DEKMETHER,MACKUR LABORATORIES LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,,,,6,63,.,.,63,ARTEETHER,DEKMETHER | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | MACKUR LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_223,NGA-24-AwL,LIQUID INJ.,DERM ARTEMETHER,SHANXI SHUGUANG PHARMA CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80MG/1ML,n/a,no,n/a,ampoule,6 AMPOULES OF 1ML,B4-6365,6,61,.,.,40,ARTEMETHER,DERM ARTEMETHER | LIQUID INJ. | ARTEMETHER | 80MG/1ML | SHANXI SHUGUANG PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_334,NGA-24-AwL,LIQUID INJ.,DERM ARTEMETHER,ANHUI CHENGSHI PHARMACEUTICAL CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80MG/1ML,n/a,no,n/a,ampoule,6 AMPOULES OF 1ML,B4-6365,6,61,.,.,40,ARTEMETHER,DERM ARTEMETHER | LIQUID INJ. | ARTEMETHER | 80MG/1ML | ANHUI CHENGSHI PHARMACEUTICAL CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
240326_016,CMR PRODCUT ADDED DURING DATA COLLECTION,SUSPENSION,DEVARTEM,DEVLIFE CORPORATION PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,15,5,90,5,.,.,15/5mg - 90/5mg,N/A,NO,.,individual package,60ML ,,5,61,74,.,40,AL,DEVARTEM | SUSPENSION | ARTEMETHER LUMEFANTRINE | 15/5mg - 90/5mg | DEVLIFE CORPORATION PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
240329_009,CMR PRODCUT ADDED DURING DATA COLLECTION,POWDER INJ.,DEVSUNATE,DEVLIFE CORPORATION PVT LTD,INDIA,1,ARTESUNATE,.,.,0,60,.,.,.,.,.,60mg,N/A,NO,.,bottle,UNKNOWN,,7,65,.,.,32,ARTESUNATE,DEVSUNATE | POWDER INJ. | ARTESUNATE | 60mg | DEVLIFE CORPORATION PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
265,CMR24,SUSPENSION,DIARTEM IG,IMEX GENERICS,INDIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,15,5,120,5,.,.,15/5mg - 120/5mg,N/A,,,,F/120 ML,,5,71,77,.,55,DHA-PPQ,DIARTEM IG | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE | 15/5mg - 120/5mg | IMEX GENERICS,999*,0,.,.,.,.,.,.,.,.,.,,1443032021,"BLISS GVS PHARMA LTD PLOT , 10, 11A, 12; SURVEY NO. 38/1, DEWAN UDYOG NAGAR ALIYALI, TAL.-PALGHAR, DISTRICT-THANE - 401404, INDIA.",320,.,.,5
240328_002,CMR PRODCUT ADDED DURING DATA COLLECTION,LIQUID INJ.,DICHLORYDRATE DE QUININE INJECTABLE,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,N/A,.,vial/ ampoule,10,,6,83,.,.,19,QUININE,DICHLORYDRATE DE QUININE INJECTABLE | LIQUID INJ. | QUININE | 600mg/ 2ml | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
213,CMR24,GRANULE,DIPHOS,GENIX PHARMA (PVT) LTD,PAKISTAN,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,15,.,120,.,.,.,15/120mg,N/A,,,,B/9,,3,71,77,.,55,DHA-PPQ,DIPHOS | GRANULE | DIHYDROARTEMISININ PIPERAQUINE | 15/120mg | GENIX PHARMA (PVT) LTD,999*,0,.,.,.,.,.,.,.,.,.,,19332308,"GENIX PHARMA (PVT) LTD, , 44, 45-B, KORANGI CREEK ROAD, KARACHI, PAKISTAN. 75190",322,.,.,5
AwL_NGA_337,NGA-24-AwL,LIQUID INJ. ,DMAL,JIANGSU RUINIAN QIANJIN PHARMACEUTICAL CO LTD ,CHINA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150MG/2ML,N/A,NO,N/A,ampoule,3,A4-7914,6,63,.,.,63,ARTEETHER,DMAL | LIQUID INJ.  | ARTEETHER | 150MG/2ML | JIANGSU RUINIAN QIANJIN PHARMACEUTICAL CO LTD ,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
145,CMR24,LIQUID INJ.,D-MATHER,DAFFODILLS PHARMA LTD,INDIA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,,,AMPOULE,B/6,,6,61,.,.,31,ARTEMETHER,D-MATHER | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | DAFFODILLS PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,,18342204,"DAFFODILLS PHARMACEUTICALS LTD , JAWAHAR NAGAR ROHTA ROAD, MEERUT-250002, UTTAR PRADESH (INDIA)",222,.,.,4
AwL_NGA_278,NGA-24-AwL,LIQUID INJ. ,DONHELENS á-ß ARTEETHER,DONHELENS PHARMACEUTICAL COMPANY,NIGERIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150MG/2ML,N/A,NO,N/A,ampoule,3,B4-6937,6,63,.,.,63,ARTEETHER,DONHELENS á-ß ARTEETHER | LIQUID INJ.  | ARTEETHER | 150MG/2ML | DONHELENS PHARMACEUTICAL COMPANY,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0084,NAFDAC,POWDER INJ.,DONY ARTESUNATE,ALPA LABORATORIES PVT LTD,INDIA,1,ARTESUNATE,.,.,0,60,.,.,.,.,.,60mg,N/A,UNKNOWN,.,,,C4-0234,7,65,.,.,32,ARTESUNATE,DONY ARTESUNATE | POWDER INJ. | ARTESUNATE | 60mg | ALPA LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0075,NAFDAC,LIQUID INJ.,DONYMAL,ALPA LABORATORIES PVT LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,,,,6,63,.,.,63,ARTEETHER,DONYMAL | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | ALPA LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_22,NGA-24-AwL,SYRUP,DR. MEYER'S MAXIQUINE,VITABIOTICS LTD,NIGERIA,1,CHLOROQUINE,.,.,1,80,5,.,.,.,.,80MG/5ML,N/A,YES,PHOSPHATE,bottle,60ML,999*,4,68,.,.,4,CHLOROQUINE,DR. MEYER'S MAXIQUINE | SYRUP | CHLOROQUINE | 80MG/5ML | VITABIOTICS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0587,NAFDAC,LIQUID INJ.,DRUTEMAL,GUILIN PHARMA CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,,6,61,.,.,31,ARTEMETHER,DRUTEMAL | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | GUILIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-0292,NAFDAC,SUSPENSION,DRUTEMAL-PLUS ORAL,DRUGFIELD PHARMA LTD,NIGERIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,5,120,5,.,.,20/5mg - 120/5mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,DRUTEMAL-PLUS ORAL | SUSPENSION | ARTEMETHER LUMEFANTRINE | 20/5mg - 120/5mg | DRUGFIELD PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
240326_017,CMR PRODCUT ADDED DURING DATA COLLECTION,SUSPENSION,DUO-ARTISIN,MYRA HEALTHCARE,INDIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,7.5,5,60,5,.,.,7.5/5mg - 60/5mg,N/A,YES,PHOSPHATE,individual package,,,5,71,77,.,55,DHA-PPQ,DUO-ARTISIN | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE | 7.5/5mg - 60/5mg | MYRA HEALTHCARE,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1351,NAFDAC,SUSPENSION,DYSURE,RELISH PHARMA LTD,INDIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,80,.,640,.,.,.,80/640mg,N/A,UNKNOWN,.,,,,5,71,77,.,55,DHA-PPQ,DYSURE | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE | 80/640mg | RELISH PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1012,NAFDAC,LIQUID INJ.,E MAL,THEMIS MEDICARE LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 1ml,N/A,UNKNOWN,.,,,,6,63,.,.,63,ARTEETHER,E MAL | LIQUID INJ. | ARTEETHER | 150mg/ 1ml | THEMIS MEDICARE LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1013,NAFDAC,LIQUID INJ.,E MAL,THEMIS MEDICARE LTD,INDIA,1,ARTEETHER,.,.,1,75,1,.,.,.,.,75mg/ 1ml,N/A,UNKNOWN,.,,3x2ml,04-8383,6,63,.,.,63,ARTEETHER,E MAL | LIQUID INJ. | ARTEETHER | 75mg/ 1ml | THEMIS MEDICARE LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
AwL_NGA_281,NGA-24-AwL,LIQUID INJ.,E MAL,THEMIS MEDICARE LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150MG/2ML,N/A,NO,N/A,ampoule,3,04-8383,6,63,.,.,63,ARTEETHER,E MAL | LIQUID INJ. | ARTEETHER | 150MG/2ML | THEMIS MEDICARE LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0085,NAFDAC,LIQUID INJ.,E.D.P QUININE BP,ALPA LABORATORIES PVT LTD,INDIA,1,QUININE,.,.,1,300,1,.,.,.,.,300mg/ 1ml,N/A,YES,DIHYDROHYCHLORIDE,,,C4-0312,6,83,.,.,19,QUININE,E.D.P QUININE BP | LIQUID INJ. | QUININE | 300mg/ 1ml | ALPA LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0477,NAFDAC,LIQUID INJ.,EDMIC ARTEMETHER,FUREN PHARMA GP CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,,6,61,.,.,31,ARTEMETHER,EDMIC ARTEMETHER | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | FUREN PHARMA GP CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-0326,NAFDAC,SUSPENSION,EDOFANTRIN,EDO PHARM LTD,BENIN,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,EDOFANTRIN | SUSPENSION | ARTEMETHER LUMEFANTRINE | 180/1080mg | EDO PHARM LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1040,NAFDAC,LIQUID INJ.,EDONART,MACKUR LABORATORIES LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,,,B4-0442,6,63,.,.,63,ARTEETHER,EDONART | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | MACKUR LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1052,NAFDAC,LIQUID INJ.,EDONART,MAKCUR LABORATORIES LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,,,B4-0442,6,63,.,.,63,ARTEETHER,EDONART | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | MAKCUR LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0717,NAFDAC,LIQUID INJ.,ELMINA,JIANGSU PENGYAO PHARMA CO LTD,CHINA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,,,,6,63,.,.,63,ARTEETHER,ELMINA | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | JIANGSU PENGYAO PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0290,NAFDAC,LIQUID INJ.,EMAZA,DIVINE LABORATORIES PVT LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,,,B4-5074,6,63,.,.,63,ARTEETHER,EMAZA | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | DIVINE LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_361,NGA-24-AwL,LIQUID INJ.,EMBAETHER,EMBASSY PHARMACEUTICAL & CHEMICALS LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150MG/2ML,N/A,NO,N/A,ampoule,3,C4-0623,6,63,.,.,63,ARTEETHER,EMBAETHER | LIQUID INJ. | ARTEETHER | 150MG/2ML | EMBASSY PHARMACEUTICAL & CHEMICALS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
