num_id,source,a3_lbl,brand,amManu,country,countai,ai1,ai2,ai3,has_ml,ai1_mg,ai1_ml,ai2_mg,ai2_ml,ai3_mg,ai3_ml,strength_lbl,fdc,salt,salt_name,packtype,packsize,NAFDAC_REGNO,a3,ai1_no,ai2_no,ai3_no,gname_no,gname,amBrand,natapp,qaact,ID2,DateofWHOprequalification,RefNo,GlobalFundQAStandard,WHOPrequalificationSRA,Manufacturingsite,ID4,source5,amBrand_BEN,AMM23,AMM24,LaboratoireFabricant,originalorder,CMR24_ID,GB_ID,CHECK
AwL_NGA_163,NGA-24-AwL,TABLET,AZMETRIN,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,Iindividual package,24,B4-4015,1,61,74,.,40,AL,AZMETRIN | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0560,NAFDAC,TABLET,BACLOTHEM,GREENFIELD PHARMA (JIANGSU) CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,BACLOTHEM | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | GREENFIELD PHARMA (JIANGSU) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_29,NGA-24-AwL,TABLET,BALTENART,SJS LIFE SCIENCES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,.,individual package,6,C4-0699,1,61,74,.,40,AL,BALTENART | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | SJS LIFE SCIENCES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_296,NGA-24-AwL,TABLET,BALTENART,SJS LIFE SCIENCES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,.,individual package,24,C4-0622,1,61,74,.,40,AL,BALTENART | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | SJS LIFE SCIENCES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_342,NGA-24-AwL,TABLET,BELLARTEM 20/120,BELLBAG PHARMACEUTICALS LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,24,C4-0691,1,61,74,.,40,AL,BELLARTEM 20/120 | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | BELLBAG PHARMACEUTICALS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_227,NGA-24-AwL,TABLET,BELLARTEM 80/480,BELLBAG PHARMACEUTICALS LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,C4-0692,1,61,74,.,40,AL,BELLARTEM 80/480 | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | BELLBAG PHARMACEUTICALS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0098,NAFDAC,TABLET,BENART,AMBIX HEALTHCARE LLP,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,C4-1349,1,61,74,.,40,AL,BENART | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | AMBIX HEALTHCARE LLP,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_73,NGA-24-AwL,TABLET,BERLINSUNATE,MCCOY PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,24,C4-0559,1,61,74,.,40,AL,BERLINSUNATE | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | MCCOY PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_187,NGA-24-AwL,TABLET,BERLINSUNATE,CLAROID PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,24,999*,1,61,74,.,40,AL,BERLINSUNATE | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | CLAROID PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_224,NGA-24-AwL,TABLET,BERLINSUNATE,CLAROID PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,C4-0558,1,61,74,.,40,AL,BERLINSUNATE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | CLAROID PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1130,NAFDAC,TABLET,BESKILLA,MCCOY PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,C4-0321,1,61,74,.,40,AL,BESKILLA | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | MCCOY PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_291,NGA-24-AwL,TABLET,BG MAL-560,CIRON DRUGS & PHARMACEUTICALS PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,A4-3751,1,61,74,.,40,AL,BG MAL-560 | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | CIRON DRUGS & PHARMACEUTICALS PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0228,NAFDAC,TABLET,BGMAL,CIRON DRUGS & PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,BGMAL | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | CIRON DRUGS & PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1727,NAFDAC,TABLET,BIARTEM,ZHEJIANG JINGWEI PHARM CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40/320mg,UNKNOWN,YES,PIPERAQUINE PHOSPHATE,,,,1,71,77,.,55,DHA-PPQ,BIARTEM | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40/320mg | ZHEJIANG JINGWEI PHARM CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
366,"CMR 23 & 24, BEN AWL DATA",DISPERSIBLE TABLET,BIMALARIL,MEDICALE PHARMACEUTIQUE (MP); BENGBU TUSHAN,FRANCE; CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,YES,NO,.,BLISTER PLAQUETTE,6,,1,61,74,.,40,AL,BIMALARIL | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | MEDICALE PHARMACEUTIQUE (MP); BENGBU TUSHAN,999*,0,.,.,.,.,.,.,190,BEN - SEARCH,BIMALARIL-20/120,601708,601708,,,.,.,3
368,"CMR 23 & 24, BEN AWL DATA",DISPERSIBLE TABLET,BIMALARIL,MEDICALE PHARMACEUTIQUE (MP); BENGBU TUSHAN,FRANCE; CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,YES,NO,.,BLISTER PLAQUETTE,6,,1,61,74,.,40,AL,BIMALARIL | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | MEDICALE PHARMACEUTIQUE (MP); BENGBU TUSHAN,999*,0,.,.,.,.,.,.,193,BEN - SEARCH,BIMALARIL-40/240 (ENFANT),601706,601706,,,.,.,3
370,"CMR 23 & 24, BEN AWL DATA",DISPERSIBLE TABLET,BIMALARIL,MEDICALE PHARMACEUTIQUE (MP); BENGBU TUSHAN,FRANCE; CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,60,.,360,.,.,.,60/360mg,YES,NO,.,BLISTER PLAQUETTE,6,,1,61,74,.,40,AL,BIMALARIL | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 60/360mg | MEDICALE PHARMACEUTIQUE (MP); BENGBU TUSHAN,999*,0,.,.,.,.,.,.,196,BEN - SEARCH,BIMALARIL-60/360 (GRAND-ENFANT),601707,601707,,,.,.,3
NGA-1669,NAFDAC,TABLET,BIMALTAB TABS,UMEDICA LABS PVT LTD,INDIA,2,ARTESUNATE,AMODIAQUINE,.,0,100,.,300,.,.,.,100/300mg,UNKNOWN,UNKNOWN,.,,,,1,65,60,.,44,ASAQ,BIMALTAB TABS | TABLET | ARTESUNATE AMODIAQUINE | 100/300mg | UMEDICA LABS PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_49,NGA-24-AwL,TABLET,BIOLUMEFAR,SWISS PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,yes,no,.,individual package,6,C4-0577,1,61,74,.,40,AL,BIOLUMEFAR | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | SWISS PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_228,NGA-24-AwL,TABLET,BIOLUMEFAR,SWISS PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,yes,no,.,individual package,24,C4-0432,1,61,74,.,40,AL,BIOLUMEFAR | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | SWISS PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1195,NAFDAC,TABLET,BIOSSACT,MERCURY LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,BIOSSACT | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | MERCURY LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1196,NAFDAC,TABLET,BIOSSACT FORTE,MERCURY LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,180,.,.,.,80/180mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,BIOSSACT FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/180mg | MERCURY LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0937,NAFDAC,TABLET,BLEORTEM,LESANTO LABORATORIES,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,BLEORTEM | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | LESANTO LABORATORIES,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0893,NAFDAC,TABLET,BLEORTEM,KESAR PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,B4-7565,1,61,74,.,40,AL,BLEORTEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | KESAR PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0894,NAFDAC,TABLET,BLEORTEM,KESAR PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,B4-7565,1,61,74,.,40,AL,BLEORTEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | KESAR PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_68,NGA-24-AwL,TABLET,BLEORTEM,Kesar Pharma Pvt Ltd (marketed by Teka),INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,12,B4-6461,1,61,74,.,40,AL,BLEORTEM | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | Kesar Pharma Pvt Ltd (marketed by Teka),999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0192,NAFDAC,TABLET,BONAQUINE,BOND CHEMICAL IND LTD,NIGERIA,1,CHLOROQUINE,.,.,0,250,.,.,.,.,.,250mg,UNKNOWN,YES,PHOSPHATE,,,#04-2378,1,68,.,.,4,CHLOROQUINE,BONAQUINE | TABLET | CHLOROQUINE | 250mg | BOND CHEMICAL IND LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_108,NGA-24-AwL,TABLET,BONFIRE TABLET 80/480,LESANTO LABORATORIES,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,999*,B4-9534,1,61,74,.,40,AL,BONFIRE TABLET 80/480 | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | LESANTO LABORATORIES,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0971,NAFDAC,TABLET,BOTAMIL PLUS,CIRON DRUGS & PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,BOTAMIL PLUS | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | CIRON DRUGS & PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1251,NAFDAC,TABLET,BRAMAQUINE-,NORRIS MEDICINES LTD,INDIA,1,QUININE,.,.,0,300,.,.,.,.,.,300mg,UNKNOWN,YES,SULPHATE,,,,1,83,.,.,19,QUININE,BRAMAQUINE- | TABLET | QUININE | 300mg | NORRIS MEDICINES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0996,NAFDAC,TABLET,BRAMAQUINE-,NORRIS MEDICINES LTD,INDIA,1,QUININE,.,.,0,600,.,.,.,.,.,600mg,UNKNOWN,YES,SULPHATE,,,,1,83,.,.,19,QUININE,BRAMAQUINE- | TABLET | QUININE | 600mg | NORRIS MEDICINES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_380,NGA-24-AwL,TABLET,BREARTEM,DOVE PHARMA LLP,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20MG/120MG,YES,NO,N/A,individual package,24,B4-6610,1,61,74,.,40,AL,BREARTEM | TABLET | ARTEMETHER LUMEFANTRINE | 20MG/120MG | DOVE PHARMA LLP,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_231,NGA-24-AwL,TABLET,BREARTEM FORTE,DOVE PHARMA LLP,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,B4-7047,1,61,74,.,40,AL,#REF!,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_208,NGA-24-AwL,TABLET,BUNATH,MERIT ORGANICS LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20MG/120MG,YES,NO,N/A,individual package,24,C4-0710,1,61,74,.,40,AL,BUNATH | TABLET | ARTEMETHER LUMEFANTRINE | 20MG/120MG | MERIT ORGANICS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_105,NGA-24-AwL,TABLET,BUNATH TABLETS,MERIT ORGANICS LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,12,C4-0710,1,61,74,.,40,AL,BUNATH TABLETS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | MERIT ORGANICS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_53,NGA-24-AwL,TABLET,BUNATH TABLETS,CLAROID PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,.,individual package,12,C4-0710,1,61,74,.,40,AL,BUNATH TABLETS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | CLAROID PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0191,NAFDAC,TABLET,BUTRIM,BLUEWORLD PHARMA FOODS AND COSMETICS LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,400,.,80,.,.,.,400/80mg,UNKNOWN,UNKNOWN,.,,,A11-100207,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,BUTRIM | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 400/80mg | BLUEWORLD PHARMA FOODS AND COSMETICS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
96,CMR,TABLET,CACH-ART,CACHET PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,CACH-ART | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | CACHET PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,10101204,,,,.,.,4
97,"CMR, BEN AWL DATA",TABLET,CACH-ART,CACHET PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,CACH-ART | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | CACHET PHARMA PVT LTD,999*,0,.,.,.,.,.,.,198,BEN - SEARCH,CACHART,10101205,,,,.,.,4
AwL_NGA_259,NGA-24-AwL,TABLET,CAJEMAL,CLAROID PHARMACEUTICALS PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,999*,1,61,74,.,40,AL,CAJEMAL | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | CLAROID PHARMACEUTICALS PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0009,NAFDAC,TABLET,CAMOQUIN PLUS,ADAMS PHARMA (ANHUI) CO LTD,CHINA,2,ARTESUNATE,AMODIAQUINE,.,0,150,.,50,.,.,.,150/50mg,UNKNOWN,UNKNOWN,.,,,,1,65,60,.,44,ASAQ,CAMOQUIN PLUS | TABLET | ARTESUNATE AMODIAQUINE | 150/50mg | ADAMS PHARMA (ANHUI) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1318,NAFDAC,TABLET,CAMOQUIN PLUS,PFIZER AFRIQUE,SENEGAL,2,ARTESUNATE,AMODIAQUINE,.,0,300,.,100,.,.,.,300/100mg,UNKNOWN,UNKNOWN,.,,,,1,65,60,.,44,ASAQ,CAMOQUIN PLUS | TABLET | ARTESUNATE AMODIAQUINE | 300/100mg | PFIZER AFRIQUE,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0010,NAFDAC,TABLET,CAMOQUIN PLUS (PEDIATRIC),ADAMS PHARMA (ANHUI) CO LTD,CHINA,2,ARTESUNATE,AMODIAQUINE,.,0,75,.,25,.,.,.,75/25mg,UNKNOWN,UNKNOWN,.,,,,1,65,60,.,44,ASAQ,CAMOQUIN PLUS (PEDIATRIC) | TABLET | ARTESUNATE AMODIAQUINE | 75/25mg | ADAMS PHARMA (ANHUI) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1319,NAFDAC,TABLET,CAMOQUIN PLUS CHILDREN,PFIZER AFRIQUE,SENEGAL,2,ARTESUNATE,AMODIAQUINE,.,0,600,.,200,.,.,.,600/200mg,UNKNOWN,UNKNOWN,.,,,,1,65,60,.,44,ASAQ,CAMOQUIN PLUS CHILDREN | TABLET | ARTESUNATE AMODIAQUINE | 600/200mg | PFIZER AFRIQUE,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0011,NAFDAC,TABLET,CAMOSUNATE ADULT,ADAMS PHARMA (ANHUI) CO LTD,CHINA,2,ARTESUNATE,AMODIAQUINE,.,0,600,.,200,.,.,.,600/200mg,UNKNOWN,UNKNOWN,.,,,,1,65,60,.,44,ASAQ,CAMOSUNATE ADULT | TABLET | ARTESUNATE AMODIAQUINE | 600/200mg | ADAMS PHARMA (ANHUI) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_15,NGA Awl 24 training,TABLET,CAMOSUNATE ADULT,FRONT PHARMA PLC,CHINA,2,ARTESUNATE,AMODIAQUINE,.,0,100,.,300,.,.,.,100/300mg,n/a,n/a,.,individual package,12,999*,1,65,60,.,44,ASAQ,CAMOSUNATE ADULT | TABLET | ARTESUNATE AMODIAQUINE | 100/300mg | FRONT PHARMA PLC,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_45,NGA-24-AwL,TABLET,CAMOSUNATE JUNIOR,FRONT PHARMA PLC,CHINA,2,ARTESUNATE,AMODIAQUINE,.,0,100,.,300,.,.,.,100/300MG,yes,no,.,individual package,6,04-7848,1,65,60,.,44,ASAQ,CAMOSUNATE JUNIOR | TABLET | ARTESUNATE AMODIAQUINE | 100/300MG | FRONT PHARMA PLC,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0291,NAFDAC,TABLET,CARETRIM,DIZPHARM (NIGERIA) LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,400,.,80,.,.,.,400/80mg,UNKNOWN,UNKNOWN,.,,,A4-0213,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,CARETRIM | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 400/80mg | DIZPHARM (NIGERIA) LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
200,CMR 23 & 24,TABLET,CARTEF,LINCOLN / GB PHARMA LTD,GHANA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,24,,1,61,74,.,40,AL,CARTEF | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | LINCOLN / GB PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,9271205,9271205,,,.,.,3
NGA-1341,NAFDAC,TABLET,CARTEF,RATNAMANI HEALTHCARE PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,A4-7396,1,61,74,.,40,AL,CARTEF | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | RATNAMANI HEALTHCARE PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1346,NAFDAC,TABLET,CARTEF,RATNAMANI HEALTHCARE PVTLTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,A4-7396,1,61,74,.,40,AL,CARTEF | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | RATNAMANI HEALTHCARE PVTLTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
201,CMR 23 & 24,TABLET,CARTEF,LINCOLN / GB PHARMA LTD,GHANA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,6,,1,61,74,.,40,AL,CARTEF | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | LINCOLN / GB PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,9271203,9271203,,,.,.,3
NGA-1343,NAFDAC,TABLET,CARTEF ( ),RATNAMANI HEALTHCARE PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,A4-7395,1,61,74,.,40,AL,CARTEF ( ) | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | RATNAMANI HEALTHCARE PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_277,NGA-24-AwL,TABLET,CETHAR SOFTGEL FORTE,BRIYOSIS SOFT CAPS PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,A4-100460,1,61,74,.,40,AL,CETHAR SOFTGEL FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | BRIYOSIS SOFT CAPS PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1164,NAFDAC,TABLET,CHAZMAX QUININE SULPHATE,MEDICAMEN BIOTECH LTD,INDIA,1,QUININE,.,.,0,300,.,.,.,.,.,300mg,UNKNOWN,YES,SULPHATE,,,,1,83,.,.,19,QUININE,CHAZMAX QUININE SULPHATE | TABLET | QUININE | 300mg | MEDICAMEN BIOTECH LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0036,NAFDAC,TABLET,CHEMOTRIM,AFRAB CHEM LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,400,.,80,.,.,.,400/80mg,UNKNOWN,UNKNOWN,.,,,04-0219,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,CHEMOTRIM | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 400/80mg | AFRAB CHEM LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0431,NAFDAC,TABLET,CHIMARTEM,FREDUN PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,B4-9523,1,61,74,.,40,AL,CHIMARTEM | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | FREDUN PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0433,NAFDAC,TABLET,CHIMARTEM FORTE,FREDUN PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,B4-9524,1,61,74,.,40,AL,CHIMARTEM FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | FREDUN PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
